subject,trial,condition,word,ink,rt,accuracy
2,74,congruent,BLUE,blue,450.3312819502128,1
2,75,congruent,BLUE,blue,522.0536978543155,1
2,76,congruent,RED,red,430.11843240224914,1
2,77,congruent,YELLOW,yellow,444.10849664194564,1
2,78,congruent,GREEN,green,284.521466164774,1
2,79,congruent,BLUE,blue,487.5287279192726,1
2,80,congruent,RED,red,431.72811609581254,1
2,81,congruent,BLUE,blue,446.2260761654505,1
2,82,congruent,GREEN,green,515.589938991796,1
2,83,congruent,YELLOW,yellow,548.8270899018705,1
2,84,congruent,RED,red,515.66778287489694,1
2,85,congruent,BLUE,blue,439.01274244822963,1
2,86,congruent,YELLOW,yellow,550.608850134523,1
2,87,congruent,GREEN,green,632.537924266871,1
2,88,congruent,BLUE,blue,552.6661765793491,1
2,89,congruent,BLUE,blue,425.16304165438373,1
2,90,congruent,GREEN,green,557.138574486626,1
2,91,congruent,RED,red,605.6551806640148,1
2,92,congruent,BLUE,blue,432.5996775020662,1
2,93,congruent,RED,red,495.77658079887334,1
2,94,congruent,GREEN,green,395.9157983355863,1
2,95,congruent,YELLOW,yellow,421.3403047581875,1
2,96,congruent,YELLOW,yellow,409.04226871995456,1
2,97,congruent,RED,red,562.8733570371703,1
2,98,congruent,YELLOW,yellow,535.7617376423418,1
2,99,congruent,YELLOW,yellow,583.3625289284491,1
2,100,congruent,YELLOW,yellow,578.3852891634743,1
2,101,incongruent,GREEN,red,608.627765665183,1
2,102,incongruent,RED,yellow,521.3868353227358,0
2,103,incongruent,RED,green,482.87721121312654,1
2,104,incongruent,YELLOW,red,555.9622752681476,1
2,105,incongruent,BLUE,red,672.3232661640595,1
2,106,incongruent,GREEN,red,648.6334162020703,1
2,107,incongruent,YELLOW,blue,554.2121894748254,1
2,108,incongruent,YELLOW,red,603.3147912417629,1
2,109,incongruent,YELLOW,red,600.4131429355326,1
2,110,incongruent,GREEN,yellow,583.9628566444865,1
2,111,incongruent,GREEN,blue,545.647885455934,1
2,112,incongruent,GREEN,yellow,682.151997145518,0
2,113,incongruent,GREEN,yellow,704.5146877203089,1
2,114,incongruent,YELLOW,green,586.3902376826976,1
2,115,incongruent,BLUE,green,787.6384122972186,1
2,116,incongruent,GREEN,red,751.251924845691,1
2,117,incongruent,GREEN,yellow,596.0104860034527,1
2,118,incongruent,BLUE,green,542.758211625104,1
2,119,incongruent,GREEN,red,692.8912683617375,1
2,120,incongruent,YELLOW,green,601.7542101626339,1
2,121,incongruent,BLUE,green,640.9353428761797,0
2,122,incongruent,GREEN,yellow,729.1847550372333,0
2,123,incongruent,YELLOW,green,656.8754653482915,1
2,124,incongruent,GREEN,yellow,588.6033555511931,1
2,125,incongruent,BLUE,yellow,578.581876096523,1
2,126,incongruent,YELLOW,blue,682.4249513315477,1
2,127,incongruent,BLUE,yellow,684.3282350057934,1
2,128,incongruent,GREEN,yellow,606.0380591882366,1
2,129,incongruent,YELLOW,green,684.5096720401332,1
2,130,incongruent,RED,green,558.0240261628483,1
2,131,incongruent,YELLOW,red,828.3110816654912,1
2,132,incongruent,RED,blue,507.8288103608644,0
2,133,incongruent,RED,green,814.2183361979978,1
2,134,incongruent,YELLOW,blue,662.4236888180545,1
2,135,incongruent,GREEN,yellow,650.1123313001149,1
2,136,incongruent,GREEN,red,517.1024077301944,1
2,137,incongruent,GREEN,red,727.9726615450189,0
2,138,incongruent,YELLOW,red,779.0447485524048,1
2,139,incongruent,RED,blue,547.9432219593244,1
2,140,incongruent,RED,blue,720.4704540212597,1
2,141,incongruent,GREEN,yellow,782.8751933295949,1
2,142,incongruent,YELLOW,blue,821.6649095273132,1
2,143,incongruent,GREEN,yellow,564.0413810313137,1
2,144,incongruent,YELLOW,blue,548.6449706440513,0
2,145,incongruent,GREEN,red,627.9753763481351,1
2,146,incongruent,RED,blue,665.882310712791,0
2,147,incongruent,RED,green,563.0725945492411,1
2,148,incongruent,RED,blue,576.9362311373425,1
2,149,incongruent,RED,blue,761.1633173357184,1
2,150,incongruent,RED,yellow,633.3618634077972,1
2,151,incongruent,GREEN,blue,746.769527166576,1
2,152,incongruent,YELLOW,red,600.1680604650605,1
2,153,incongruent,BLUE,green,742.6885841307693,1
2,154,incongruent,GREEN,blue,658.1143099957411,1
2,155,incongruent,YELLOW,blue,638.5541490254516,1
2,156,incongruent,GREEN,red,463.500197997078,1
2,157,incongruent,GREEN,blue,507.80428473465076,1
2,158,incongruent,GREEN,red,721.0841370103194,1
2,159,incongruent,RED,yellow,520.5186032438127,1
2,160,incongruent,BLUE,yellow,543.3967307748537,1
2,161,incongruent,BLUE,red,666.3432373657258,1
2,162,incongruent,YELLOW,blue,741.5459489780014,0
2,163,incongruent,GREEN,yellow,620.6235637072626,0
2,164,incongruent,GREEN,blue,732.9990553413801,1
2,165,incongruent,BLUE,yellow,524.0677854944906,0
2,166,incongruent,RED,blue,750.3169414430992,1
2,167,incongruent,RED,yellow,726.2974146457261,1
2,168,incongruent,RED,green,596.6760601063039,1
2,169,incongruent,GREEN,yellow,680.6420866882493,1
2,170,incongruent,YELLOW,green,770.5383826201895,1
2,171,incongruent,RED,yellow,549.7274213108531,1
2,172,incongruent,BLUE,red,560.7754075790259,1
2,173,incongruent,YELLOW,red,653.0148911271982,1
2,174,incongruent,BLUE,green,607.8001423881911,1
2,175,incongruent,YELLOW,green,625.257490025789,0
2,176,incongruent,BLUE,red,714.4151150048481,1
2,177,incongruent,RED,blue,671.8513364859557,1
2,178,incongruent,BLUE,green,802.4904740863385,1
2,179,incongruent,GREEN,red,547.595328969605,1
2,180,incongruent,GREEN,red,701.9500645145293,1
2,181,incongruent,YELLOW,blue,652.4742072161964,1
2,182,incongruent,RED,blue,552.9350495959209,1
2,183,incongruent,YELLOW,green,480.39804364138183,1
2,184,incongruent,GREEN,red,716.2820286341176,1
2,185,incongruent,GREEN,blue,641.7069040403809,1
2,186,incongruent,GREEN,yellow,520.8504172098353,1
2,187,incongruent,RED,green,679.2763360353247,1
2,188,incongruent,BLUE,red,640.2090607816195,0
2,189,incongruent,BLUE,yellow,809.7746035140178,1
2,190,incongruent,BLUE,green,557.4345312197095,1
2,191,incongruent,YELLOW,blue,734.06848998329815,1
2,192,incongruent,YELLOW,red,585.8944926632664,1
2,193,incongruent,BLUE,green,504.1084379985884,1
2,194,incongruent,RED,yellow,767.7817761014915,1
2,195,incongruent,BLUE,red,422.0780415017398,0
2,196,incongruent,RED,green,677.2207844930452,0
2,197,incongruent,BLUE,green,705.107436940952,1
2,198,incongruent,YELLOW,green,690.4754543802055,1
2,199,incongruent,RED,blue,589.6167102125373,1
2,200,incongruent,BLUE,yellow,557.7968994857215,1
