subject,trial,condition,word,ink,rt,accuracy
28,174,incongruent,YELLOW,red,492.8126690672124,1
28,175,incongruent,GREEN,red,580.2672205551959,1
28,176,incongruent,RED,blue,535.1843496929098,1
28,177,incongruent,BLUE,red,633.1674582760323,0
28,178,incongruent,BLUE,green,515.5371293170967,1
28,179,incongruent,RED,yellow,588.4855493917706,1
28,180,incongruent,RED,green,667.8348663718177,1
28,181,incongruent,RED,yellow,845.8183179769173,1
28,182,incongruent,BLUE,green,718.693343512536,1
28,183,incongruent,GREEN,red,499.79719571963886,1
28,184,incongruent,RED,blue,597.8741610043899,1
28,185,incongruent,BLUE,green,650.4307658757695,1
28,186,incongruent,RED,green,646.5939746193674,1
28,187,incongruent,BLUE,green,858.555831704305,1
28,188,incongruent,BLUE,yellow,609.3838965916781,0
28,189,incongruent,GREEN,blue,769.3262168653087,1
28,190,incongruent,GREEN,red,706.7084671686442,0
28,191,incongruent,YELLOW,red,522.6471745501714,1
28,192,incongruent,RED,blue,555.5451030743525,1
28,193,incongruent,GREEN,red,656.9486884393369,1
28,194,incongruent,YELLOW,red,864.3512465580194,1
28,195,incongruent,BLUE,yellow,597.8456242299965,1
28,196,incongruent,GREEN,blue,687.8017264838272,1
28,197,incongruent,GREEN,yellow,470.25243230940976,1
28,198,incongruent,BLUE,green,649.8898224462733,1
28,199,incongruent,RED,blue,614.1055232447875,1
28,200,incongruent,RED,yellow,577.4176041000995,1
